sample_id,status,FAD_m3_h,FRP_m3_h,FVU_m3_h,TRP_s,TED_s,TPR_s,recovery,purity,productivity_mol_h_kg,energy_kJ_kgCO2
1073,success,0.62918251,0.716001053,1.717772758,41.61196202,10.35804138,20.42750877,0.618645673,0.852161286,0.253912856,1671.020142
1074,success,0.537147357,0.661250043,1.65564189,45.36125183,7.696738113,23.17201721,0.737039055,0.839802808,0.250406584,1613.882408
1075,success,0.731057548,0.464998854,1.775273397,53.82101629,14.98358,16.95481857,0.726411913,0.836354649,0.387174843,1151.185835
1076,success,0.892113442,0.570672861,1.804604928,54.74640487,13.82103377,22.14176802,0.600824502,0.874485034,0.368189367,1322.845779
1077,success,0.762297654,0.782694079,1.673722561,37.31912585,8.621349943,22.35639264,0.557452675,0.850970898,0.259755201,1697.377878
1078,success,0.9227043,0.741647578,1.442839049,38.16848019,12.19879154,19.12055604,0.328556921,0.850880607,0.199687014,2105.827507
1079,success,0.970790807,0.39990641,1.13483383,40.07170037,7.038156793,18.54006418,0.596207876,0.74268683,0.377431295,1027.702367
1080,success,0.681460209,0.686753084,1.827237919,47.7546663,14.48476342,18.43371313,0.550247382,0.876260074,0.262888798,1699.375886
1081,success,0.787020053,0.478750533,1.920828706,48.66277325,9.2810912,18.42569071,0.792624705,0.815828007,0.430108044,1143.399274
1082,success,0.751894425,0.788570473,1.605462384,37.08655951,13.75869264,16.58045794,0.355901916,0.858137682,0.183378761,2256.166711
1083,success,0.931779697,0.361270053,1.741277157,51.59741606,11.35652317,17.16178915,0.764552938,0.792503237,0.508701356,966.1243016
1084,success,0.610291525,0.82607812,1.961080661,44.34988798,8.993693254,20.39614988,0.5569184,0.884272461,0.223432575,2130.576872
1085,success,0.892592504,0.496860419,1.250272188,45.54168458,13.24086148,21.70487437,0.525743064,0.81343739,0.31144699,1224.004925
1086,success,0.839661978,0.369920144,1.31984798,37.72293189,7.675896582,20.16714358,0.782415199,0.70556327,0.413375634,937.9098759
1087,success,0.920351809,0.535359599,1.719449179,42.75774,10.86045944,24.55580118,0.725964322,0.816276278,0.416443417,1119.462055
1088,success,0.766438327,0.426851392,1.723188451,42.10665751,13.65782273,23.76973788,0.83869702,0.761645501,0.409565082,1023.352209
1089,success,0.99168348,0.383824625,1.989592786,54.59230836,14.04187585,24.83030482,0.808240335,0.818211292,0.534865277,970.4570547
1090,success,0.725049027,0.80954741,1.558739487,36.79063798,9.167306601,15.19523156,0.317995624,0.858071471,0.157458845,2657.649757
1091,success,0.749691455,0.672259873,1.929964766,49.25784662,5.854529624,20.24594435,0.668747494,0.870114347,0.333195878,1529.832343
1092,success,0.882354927,0.508475427,1.121494569,35.31492372,7.015643715,21.9818151,0.582795706,0.75443835,0.3075786,1155.413196
1093,success,0.990987873,0.804228783,1.264382674,38.54761583,9.866310723,24.83548492,0.245044153,0.857652542,0.145853151,2719.983373
1094,success,0.755248118,0.714145825,1.618156487,46.95212456,9.33143194,22.59189074,0.513930664,0.874018771,0.251692832,1734.468069
1095,success,0.884484307,0.823771402,1.926973303,48.30765071,11.53028604,20.44485027,0.370830682,0.903338604,0.222155428,2327.017561
1096,success,0.851135345,0.62659464,1.376400448,37.52524,10.10560959,16.2861261,0.433121224,0.818439941,0.249641721,1616.515942
1097,success,0.771486648,0.474527078,1.013221183,40.51034031,6.796690974,20.69216644,0.547044827,0.763998448,0.266814976,1207.489738
1098,success,0.863515226,0.603249106,1.208734307,41.7958018,6.784976127,20.80269112,0.444161623,0.823486409,0.244037435,1556.918594
1099,success,0.834988355,0.5753545,1.817202407,40.43614718,10.61153971,16.25851781,0.652617973,0.822384375,0.37557561,1282.210817
1100,success,0.872877315,0.373352289,1.683391767,39.4851046,12.50110806,20.00849727,0.810165302,0.734847937,0.464035712,956.0494832
1101,success,0.581553026,0.748456095,1.88681283,41.90243473,8.092124863,22.90711896,0.713752154,0.851651389,0.258677668,1744.68577
1102,success,0.612139135,0.47352568,1.594152165,52.29120259,7.600416111,19.21102987,0.803244452,0.809991741,0.338306134,1208.866422
1103,success,0.780332399,0.699337833,1.503837791,53.97370032,10.41527468,24.72229827,0.412157798,0.890780925,0.211183016,1989.344693
1104,success,0.570419754,0.383630297,1.297567561,54.48178,7.378209378,16.08865295,0.792808752,0.774544168,0.326137881,1079.385115
1105,success,0.852744366,0.564023169,1.711663729,41.82661294,11.20217266,18.96836415,0.654143513,0.823619795,0.373357811,1236.134201
1106,success,0.5102904,0.450152835,1.325120476,45.95467812,10.02904804,15.89250587,0.756942986,0.770540144,0.273397181,1223.359239
1107,success,0.527956952,0.45275765,1.050540005,36.93118568,10.56929535,19.83874493,0.713065608,0.718887036,0.241320856,1144.137272
1108,success,0.632930923,0.489782111,1.733286878,40.16529553,11.91216951,18.99276613,0.813888566,0.768115499,0.343020705,1192.24727
1109,success,0.951357804,0.513819753,1.366636515,35.01320499,6.975023274,24.78998552,0.707807105,0.758018274,0.384758763,1062.789353
1110,success,0.73821003,0.49501996,1.844834255,40.26475783,6.920250788,21.53401662,0.846088157,0.766120777,0.389726172,1180.131682
1111,success,0.691837558,0.602275933,1.58198049,51.86785674,12.49228274,19.35353519,0.564471006,0.865943292,0.272837029,1518.087327
1112,success,0.624033952,0.674883804,1.284118396,42.61883239,5.405917736,17.65641448,0.431009808,0.84344287,0.17871319,2021.955206
1113,success,0.682777011,0.746395215,1.8993702,52.66380987,11.49710828,15.90895726,0.426560812,0.900748772,0.212079274,2265.208735
1114,success,0.908047364,0.424318035,1.45583095,50.35836896,14.24611631,20.93671606,0.653086026,0.812502349,0.407008224,1040.732768
1115,success,0.544113649,0.704758103,1.484914599,36.386732,14.95676444,22.2651412,0.619738321,0.822028656,0.213742851,1613.790689
1116,success,0.926765754,0.458707261,1.87109167,44.57298679,9.976751048,21.10943357,0.78172277,0.799082827,0.474668916,1053.360724
1117,success,0.91152892,0.440830988,1.335275857,47.80806045,8.60513459,21.82385164,0.655425074,0.798647186,0.39147021,1054.25007
1118,success,0.544838313,0.395856128,1.511593,39.94809079,13.36605136,16.85167338,0.843448443,0.711820153,0.31730725,1101.640301
1119,success,0.641114093,0.780998483,1.55798273,49.32008561,8.086556108,17.01946859,0.300128092,0.893051491,0.134870124,3095.409818
1120,success,0.905822063,0.426719675,1.36936765,49.10745808,13.08456271,18.58505535,0.604225299,0.80664496,0.382935214,1081.099471
1121,success,0.640039826,0.466895267,1.725028416,40.13299257,8.616791096,15.71528357,0.808336779,0.756667736,0.355536798,1198.732032
1122,success,0.971493988,0.725288283,1.89550833,36.81316319,9.19524024,24.81124066,0.652447504,0.841997573,0.37420198,1361.21932
1123,success,0.693085464,0.539896084,1.539432195,37.28397936,13.40739141,18.93755241,0.697544722,0.783706878,0.319845445,1206.920648
1124,success,0.918003995,0.685117211,1.956004777,47.22230322,11.60527475,21.76754585,0.57256964,0.877542327,0.348643887,1495.479634
1125,success,0.839062717,0.727228473,1.733953807,49.37333488,11.37534737,21.92028453,0.45516736,0.888255645,0.255033278,1846.423147
1126,success,0.609849343,0.577794094,1.811086902,40.73233074,14.23592309,16.82517866,0.726053532,0.813067573,0.308074245,1357.0875
1127,success,0.923548134,0.52725555,1.629897714,37.86160103,9.392313302,22.98092244,0.726873047,0.787194616,0.410431117,1101.231433
1128,success,0.877098351,0.529897961,1.244911348,48.76293824,12.97276013,18.97717998,0.424975795,0.835749031,0.259085427,1486.512324
1129,success,0.504314239,0.757443132,1.850861172,49.01144705,5.60368398,16.4257868,0.570469405,0.88126881,0.200990241,2280.605842
1130,success,0.564640848,0.672856962,1.571394307,38.77749244,9.711810021,17.9962729,0.6253828,0.825057464,0.234031166,1653.527333
1131,success,0.807854027,0.814435291,1.813134546,51.55458901,5.124556294,19.63203646,0.383776082,0.905056253,0.20925839,2438.47141
1132,success,0.66927181,0.507415645,1.149893652,43.30230886,10.99394126,17.39544472,0.526230644,0.797255727,0.242391074,1351.677535
1133,success,0.923494784,0.448910688,1.702973778,54.28138893,5.375302162,22.83776168,0.771281272,0.823559452,0.468078415,1052.0249
1134,success,0.696809081,0.719909168,1.368207585,39.59624854,8.712726239,20.9328176,0.454019224,0.844775521,0.20057857,1866.781796
1135,success,0.840429106,0.670243287,1.696236544,36.6037159,7.215091509,21.05513337,0.651479401,0.821370024,0.336069433,1377.128804
1136,success,0.767258664,0.553909818,1.051121888,41.87409016,12.95747755,22.3893237,0.416445409,0.806655331,0.206173431,1531.399563
1137,success,0.947525965,0.785298166,1.578316245,44.98928362,7.475954902,21.1622924,0.341354732,0.883018088,0.209442797,2255.344626
1138,success,0.845688016,0.566749083,1.066866209,47.45305578,10.94301208,15.25236409,0.223148143,0.832533588,0.135975454,2592.322315
1139,success,0.963836448,0.530377795,1.249763589,46.33955491,14.39299402,24.94093346,0.48213135,0.829109095,0.29935104,1299.764714
1140,success,0.828264131,0.364001098,1.690535029,46.9435103,11.7213548,23.75481809,0.850527739,0.75676473,0.455660559,953.5926502
1141,success,0.901884421,0.543103077,1.793067924,53.28929241,5.529914899,19.04554102,0.674677791,0.855375885,0.417698147,1240.867231
1142,success,0.7374966,0.430635336,1.840940468,53.67618589,8.2286071,21.51459239,0.851424272,0.804844189,0.423448214,1095.183652
1143,success,0.764431519,0.666052988,1.237597215,43.33496468,6.93791537,16.17059825,0.296221644,0.847395082,0.15569467,2409.983083
1144,success,0.970445843,0.664667847,1.490330567,51.87216438,7.538189122,23.50070069,0.42048775,0.879366095,0.265712091,1735.848915
1145,success,0.547970192,0.559280157,1.56863231,38.12547261,10.20993871,17.91681265,0.752867075,0.777474033,0.27351249,1375.086456
1146,success,0.595939856,0.353503847,1.056012634,46.60382787,9.178034716,17.59126643,0.743061017,0.725910108,0.305928436,986.2863876
1147,success,0.505787235,0.764609482,1.78367427,43.28433392,6.309982008,23.65760636,0.705308707,0.854096967,0.219481012,1953.124395
1148,success,0.512231945,0.354603695,1.434142967,44.1489901,10.48488288,23.90633891,0.912891864,0.679516881,0.29559214,1107.372199
1149,success,0.662258875,0.448618709,1.525429565,42.18625109,6.451961416,18.0237067,0.807727573,0.754362664,0.354674083,1137.50064
1150,success,0.743816138,0.825435242,1.972317645,37.5523986,9.321324483,16.18627161,0.495279039,0.86746543,0.248844491,2005.484541
1151,success,0.632194394,0.71525595,1.033983844,35.75477637,5.738866319,24.61271683,0.387203886,0.813699701,0.139625788,2117.836813
1152,success,0.918301738,0.773499403,1.713160768,35.3588594,5.270311134,20.55871766,0.548336254,0.842796745,0.303837816,1613.690823
1153,success,0.713711726,0.495934474,1.70521754,44.42796386,11.18509267,16.10531239,0.730325017,0.805020602,0.367301191,1188.6211
1154,success,0.917373378,0.784431184,1.502291531,46.72050104,5.565904576,16.27043032,0.222325732,0.886457824,0.141354895,3313.237518
1155,success,0.574606998,0.76876892,1.981254613,38.43135898,7.264510221,23.64933338,0.762010738,0.835745226,0.262198069,1768.939886
1156,success,0.891356104,0.502432229,1.853079729,52.87017432,11.59772355,23.04805507,0.72853982,0.846544328,0.434708154,1134.912025
1157,success,0.658602007,0.680351201,1.928850324,39.90813945,12.19147097,15.8345548,0.634311981,0.843565384,0.291144884,1581.084715
1158,success,0.919066045,0.655292315,1.27800197,50.99563877,7.715330642,24.14290148,0.347701362,0.87058774,0.205776856,1974.356318
1159,success,0.924159922,0.541316218,1.667453197,41.75852299,11.39495743,15.58710323,0.580744574,0.822000204,0.377127107,1257.791964
1160,success,0.842247481,0.833906831,1.774075908,48.07827692,14.07524256,23.59298622,0.33798041,0.902929458,0.187507011,2496.785838
1161,success,0.660119681,0.649856437,1.683956251,47.66977568,13.86469581,18.31527779,0.560275017,0.865635025,0.259003613,1619.453077
1162,success,0.778046916,0.550415955,1.10199434,47.06687551,5.866255367,16.33244029,0.36872044,0.82612981,0.199227887,1785.958743
1163,success,0.941038102,0.393323545,1.064694004,51.02940196,13.59085409,16.80028789,0.446421853,0.791960964,0.302987209,1218.6976
1164,success,0.865029446,0.502025914,1.143402195,50.02005899,12.80025299,21.91315059,0.445896324,0.827893002,0.259864458,1388.804104
1165,success,0.541267386,0.414165593,1.138280134,38.59795779,10.55885997,22.81545172,0.817465268,0.701159737,0.274622868,1060.680581
1166,success,0.939410779,0.70803554,1.308694383,46.19173649,8.80015808,24.56628747,0.32916946,0.867927009,0.194234277,2102.875449
1167,success,0.649200904,0.468130507,1.453705054,49.02922435,14.89293185,15.05046653,0.653796,0.814709834,0.312200214,1201.87859
1168,success,0.674682075,0.733591007,1.470868505,36.99703555,7.196365623,15.70892583,0.427566718,0.839015499,0.193398795,2064.973196
1169,success,0.580341794,0.660469783,1.541836575,40.19432315,5.02876527,15.640381,0.604556796,0.827019413,0.236898022,1722.030473
1170,success,0.717769626,0.683842988,1.482031739,36.0546048,13.83019912,19.0371358,0.507344737,0.825706737,0.2395168,1589.367388
1171,success,0.651038744,0.480538592,1.225787923,54.91238283,11.48193425,22.32089248,0.623890058,0.830801911,0.276238808,1234.7945
1172,success,0.602836216,0.408627497,1.440723462,38.76548138,7.331738324,17.44224888,0.83654736,0.70622444,0.33247423,1109.929256
1173,success,0.932774149,0.587428931,1.338803448,35.82510611,10.22221592,24.06661945,0.583273051,0.794715354,0.324702308,1220.644878
1174,success,0.51734074,0.408213302,1.231339806,39.43420176,7.653180251,23.21383412,0.869221227,0.68635443,0.273706857,1127.054657
1175,success,0.539994488,0.436466085,1.008391758,50.16480296,13.67648057,21.92868503,0.634485948,0.788173493,0.231747288,1177.194695
1176,success,0.963052508,0.477569476,1.249265694,37.81658969,11.65933918,18.80939052,0.536905526,0.772061271,0.340448494,1156.384951
1177,success,0.5411417,0.605429509,1.493953221,48.47429684,9.0843266,17.90915923,0.633069787,0.845386433,0.237436983,1594.741452
1178,success,0.846654415,0.517039618,1.916726282,49.75619465,7.806025027,15.73687505,0.711525213,0.839029581,0.429904864,1214.420206
1179,success,0.518039482,0.573130166,1.903391213,54.12468061,12.44964257,20.43460458,0.794983422,0.851325972,0.28635241,1497.210946
1180,success,0.776408516,0.46359227,1.229252176,40.10081995,12.96943748,23.20238363,0.667830966,0.767642496,0.327850778,1058.692292
1181,success,0.578233527,0.46283983,1.128471523,49.41752413,6.33471423,21.43249512,0.703207531,0.789446112,0.266903733,1190.710935
1182,success,0.734105796,0.807375741,1.556421629,39.55642016,13.24922665,16.77838125,0.289834968,0.870074132,0.14672942,2771.280969
1183,success,0.604567917,0.4643973,1.153511271,49.79765361,8.190435533,21.31243385,0.680093945,0.797149689,0.273220774,1183.954182
1184,success,0.892293934,0.721712264,1.787396331,36.1695691,9.221446078,24.48503394,0.652662519,0.834528741,0.343775668,1382.409218
1185,success,0.630098956,0.683170063,1.602482241,37.84328044,13.54172277,23.97480167,0.677382318,0.825086291,0.264469872,1451.345337
1186,success,0.565000774,0.761229801,1.824385765,43.11538355,12.80700622,16.36742097,0.517124104,0.872014967,0.205394791,2084.071293
1187,success,0.824575489,0.421006022,1.070141234,45.47680496,13.341266,18.50052386,0.510893525,0.777641372,0.291222289,1162.396043
1188,success,0.897641112,0.401183244,1.894505839,40.02853603,7.056914913,24.37248204,0.879771312,0.731549617,0.472874377,1019.636328
1189,success,0.596905313,0.598894236,1.36544061,39.0193427,12.55775114,18.02896604,0.5864718,0.808363578,0.23572159,1465.1365
1190,success,0.848777198,0.385680649,1.044622215,47.56631413,7.186645207,23.92971506,0.649650309,0.76018305,0.348689447,984.7896187
1191,success,0.730595543,0.522825172,1.900484752,47.42264095,5.264937742,15.68780656,0.775720153,0.819859659,0.396851031,1264.594932
1192,success,0.516841233,0.687666068,1.696567919,47.74801876,12.89098441,23.11468231,0.669012773,0.863054196,0.227497515,1730.630233
1193,success,0.539697075,0.51793896,1.063577285,50.67095763,9.217198404,19.92453802,0.531807357,0.822943556,0.195708795,1503.523304
1194,success,0.572061467,0.802965267,1.461110864,35.90053668,14.27341158,20.48791139,0.430006537,0.847741817,0.15872595,2201.062412
1195,success,0.836551853,0.39470607,1.592996074,39.04855723,10.00300686,17.31775759,0.779016687,0.737528878,0.437685413,993.7833796
1196,success,0.591789398,0.372199175,1.704761533,49.6832118,8.957355953,18.00852161,0.887883211,0.74263392,0.365301249,1108.364614
1197,success,0.649953569,0.462419578,1.588818531,44.61332396,13.42593212,22.89646388,0.817830956,0.779996197,0.346389283,1108.941551
1198,success,0.691312931,0.69316646,1.457627653,37.36572742,7.996659641,18.9264971,0.533716264,0.828273995,0.236582217,1660.924836
1199,success,0.809895038,0.688047841,1.169361664,50.33389173,9.901850898,21.71616474,0.19788409,0.873006988,0.107046331,3379.093045
